34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34	34	4	34	34	34	34	34	34	34	34
4	4	4	4	4	4	4	4	4	4	4
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
4	4	4	4	4	4	4	4	4	4	4
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
34,0588979469887	34,0588979469887	4	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	34,0588979469887	
