3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
3,39493431867796	3,39493431867796	3,39493431867796	
